OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_INCIDENT_NUMBER,ICS_209_NAME,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,Shape,DISCOVERY_DATE_CONVERTED,CONT_DATE_CONVERTED
3228,201760651,FS-1514759,FED,FS-FIRESTAT,FS,USMTBDF,Beaverhead/Deerlodge National Forest,0102,Beaverhead-Deerlodge NF,033,6-8,HU8T,EUREKA,MT-BDF-000181,Eureka,MT4482411189420130812,EUREKA,,2013,224,1035,1.0,Lightning,290,1600,6768.0,G,44.80777778,-111.91388889,5.0,USFS,MT,057,057,Madison,Point,2013-08-12,2013-10-17
3229,201760737,FS-1518715,FED,FS-FIRESTAT,FS,USAZPNF,Prescott National Forest,0309,Prescott National Forest,017,8,HK5X,DOCE,AZ-PNF-130497,Doce,AZ3459511259620130618,DOCE,,2013,169,1105,9.0,Miscellaneous,192,1200,6767.0,G,34.59972222,-112.59944444,5.0,USFS,AZ,025,025,Yavapai,Point,2013-06-18,2013-07-11
3230,201760820,FS-1513826,FED,FS-FIRESTAT,FS,USCALNF,Lassen National Forest,0506,Lassen National Forest,005,03,HE8J,PANTHER,CA-BTU-005648,Panther,CA4018812160120130501,PANTHER,,2013,121,0800,5.0,Debris Burning,129,1800,6965.0,G,40.18805556,-121.60194444,14.0,MISSING/NOT SPECIFIED,CA,103,103,Tehama,Point,2013-05-01,2013-05-09
3231,201760991,FS-1518963,FED,FS-FIRESTAT,FS,USCASNF,Sierra National Forest,0515,Sierra National Forest,032,010,HR6W,ASPEN,CA-SNF-1732,ASPEN,CA3727911931820130722,ASPEN,,2013,203,2230,1.0,Lightning,251,1800,22992.0,G,37.27861111,-119.31805556,5.0,USFS,CA,019,019,Fresno,Point,2013-07-22,2013-09-08
3232,201761172,FS-1516763,FED,FS-FIRESTAT,FS,USIDSCF,Salmon-Challis National Forest,0413,Salmon-Challis National Forest,008,0702,HP5V,PAPOOSE,ID-SCF-13120,Papoose,ID4520011474120130708,PAPOOSE,,2013,189,2004,1.0,Lightning,277,0730,9493.0,G,45.20055556,-114.74166667,5.0,USFS,ID,059,059,Lemhi,Point,2013-07-08,2013-10-04
3233,201761370,FS-1518600,FED,FS-FIRESTAT,FS,USMTLNF,Lolo National Forest,0116,Lolo National Forest,054,21,HQU8,WEST MULLAN,MT-LNF-005055,West Mullan,MT4721411494320130714,WEST MULLAN,,2013,195,1657,9.0,Miscellaneous,240,1200,6282.0,G,47.21444444,-114.9425,14.0,MISSING/NOT SPECIFIED,MT,061,061,Mineral,Point,2013-07-14,2013-08-28
3234,201761576,FS-1516679,FED,FS-FIRESTAT,FS,USNMSNF,Santa Fe National Forest,0310,Santa Fe National Forest,025,6,HJ7C,JAROSO,NM-SNF-000169,Jaroso,NM3591110572720130610,JAROSO,,2013,161,1242,1.0,Lightning,249,1200,11149.0,G,35.91138889,-105.7275,5.0,USFS,NM,049,049,Santa Fe,Point,2013-06-10,2013-09-06
3235,201761700,FS-1514984,FED,FS-FIRESTAT,FS,USCASRF,Six Rivers National Forest,0510,Six Rivers National Forest,044,53 20,HU49,CORRAL,CA-SRF-1486,Corral Complex,CA4103512348820130810,CORRAL COMPLEX,CORRAL COMPLEX,2013,222,1140,1.0,Lightning,275,1801,12531.0,G,41.03527778,-123.48805556,5.0,USFS,CA,023,023,Humboldt,Point,2013-08-10,2013-10-02
3236,201761774,FS-1512400,FED,FS-FIRESTAT,FS,USCAANF,Angeles National Forest,0501,Angeles National Forest,072,51,HH9J,POWERHOUSE,CA-ANF-2297,POWERHOUSE,CA3459511843720130530,POWERHOUSE,,2013,150,1528,9.0,Miscellaneous,150,1535,30274.0,G,34.59222222,-118.45527778,5.0,USFS,CA,037,037,Los Angeles,Point,2013-05-30,2013-05-30
3237,201761973,FS-1514685,FED,FS-FIRESTAT,FS,USIDBOF,Boise National Forest,0402,Boise National Forest,074,1040,HUJ8,VILLAGE,ID-BOF-001053,ELK COMPLEX,ID4334011550020130809,ELK COMPLEX,ELK COMPLEX,2013,220,2314,1.0,Lightning,221,0900,129730.0,G,43.33972222,-115.49972222,5.0,USFS,ID,039,039,Elmore,Point,2013-08-08,2013-08-09
3238,201762010,FS-1518259,FED,FS-FIRESTAT,FS,USMTBRF,Bitterroot National Forest,0103,Bitterroot National Forest,010,4,HR1U,GOLD PAN,MT-BRF-13039,Gold Pan Complex,MT4565711478020130716,GOLD PAN COMPLEX,GOLD PAN COMPLEX,2013,197,1613,1.0,Lightning,281,1200,41763.0,G,45.65055556,-114.78333333,5.0,USFS,ID,049,049,Idaho,Point,2013-07-16,2013-10-08
3239,201762181,FS-1519490,FED,FS-FIRESTAT,FS,USNMSNF,Santa Fe National Forest,0310,Santa Fe National Forest,069,18,HH9A,TRES LAGUNAS,NM-N4S-000070,Tres Lagunas,NM3571510568020130530,TRES LAGUNAS,,2013,150,1526,9.0,Miscellaneous,186,0900,10219.0,G,35.71583333,-105.68305556,13.0,STATE OR PRIVATE,NM,047,047,San Miguel,Point,2013-05-30,2013-07-05
3240,201762754,FS-1513991,FED,FS-FIRESTAT,FS,USWYSHF,Shoshone National Forest,0214,Shoshone National Forest,016,WY-SHF-251,HR4Q,HARDLUCK,WY-SHF-251,HARDLUCK,WY4395910974120130720,HARDLUCK,,2013,201,1600,1.0,Lightning,259,0800,24515.0,G,43.96888889,-109.72583333,5.0,USFS,WY,029,029,Park,Point,2013-07-20,2013-09-16
3241,201763409,FS-1519108,FED,FS-FIRESTAT,FS,USMTCGF,Custer Gallatin National Forest,0111,Gallatin National Forest,008,3,HVZ4,EMIGRANT,MT-GNF-000050,Emigrant,MT4548111089520130816,MINER PARADISE COMPLEX,MINER PARADISE COMPLEX,2013,202,1600,1.0,Lightning,261,1400,10850.0,G,45.25722222,-110.73055556,5.0,USFS,MT,067,067,Park,Point,2013-07-21,2013-09-18
3242,201763488,FS-1514511,FED,FS-FIRESTAT,FS,USCAKNF,Klamath National Forest,0505,Klamath National Forest,040,7,HS98,BOULDER,CA-KNF-005561,Salmon River Complex,CA4130012313520130731,SALMON RIVER COMPLEX,FORKS COMPLEX,2013,212,2148,9.0,Miscellaneous,274,1200,12365.0,G,41.31027778,-123.20444444,5.0,USFS,CA,093,093,Siskiyou,Point,2013-07-31,2013-10-01
3243,201763765,FS-1519415,FED,FS-FIRESTAT,FS,USNMSNF,Santa Fe National Forest,0310,Santa Fe National Forest,070,24,HJC4,THOMPSON RIDGE,NM-N6S-000230,Thompson Ridge,NM3589210662020130531,THOMPSON RIDGE,,2013,151,1418,9.0,Miscellaneous,182,1600,23938.0,G,35.8925,-106.62,6.0,OTHER FEDERAL,NM,043,043,Sandoval,Point,2013-05-31,2013-07-01
3244,201764013,FS-1518362,FED,FS-FIRESTAT,FS,USNMGNF,Gila National Forest,0306,Gila National Forest,028,8,HJ20,SILVER,NM-GNF-000230,Silver,NM3288810780920130607,SILVER,,2013,158,1500,1.0,Lightning,0,,234000.0,G,32.88888889,-107.80972222,5.0,USFS,NM,017,017,Grant,Point,2013-06-07,
3245,201764482,FS-1513469,FED,FS-FIRESTAT,FS,USIDBOF,Boise National Forest,0402,Boise National Forest,031,482,HQ6L,RIDGE,ID-BOF-000482,RIDGE,ID4423611540120130716,RIDGE,,2013,197,1457,1.0,Lightning,262,1300,5315.0,G,44.23611111,-115.40111111,5.0,USFS,ID,015,015,Boise,Point,2013-07-16,2013-09-19
3246,201764740,FS-1514819,FED,FS-FIRESTAT,FS,USMTLCF,Lewis & Clark National Forest,0115,Lewis & Clark National Forest,003,LCF-3037,HRP6,RED SHALE,MT-LCF-003037,Red Shale,MT4780411300920130718,RED SHALE,,2013,199,1630,1.0,Lightning,269,1600,12379.0,G,47.80388889,-113.00916667,5.0,USFS,MT,049,049,Lewis and Clark,Point,2013-07-18,2013-09-26
3247,201764781,FS-1512315,FED,FS-FIRESTAT,FS,USAZCNF,Coronado National Forest,0305,Coronado National Forest,020,03/02,HG5M,SOLDIER BASIN,AZ-CNF-000274,SOLDIER BASIN,AZ3143511076720130517,SOLDIER BASIN,,2013,137,2330,4.0,Campfire,148,1800,10775.0,G,31.42472222,-110.755,5.0,USFS,AZ,023,023,Santa Cruz,Point,2013-05-17,2013-05-28
3248,201764961,FS-1519115,FED,FS-FIRESTAT,FS,USMTFNF,Flathead National Forest,0110,Flathead National Forest,030,WCAD-255,HVV8,DAMNATION,MT-FNF-000030,Damnation,MT4767511333320130811,DAMNATION,,2013,224,1543,1.0,Lightning,309,0800,8246.0,G,47.675,-113.33305556,5.0,USFS,MT,029,029,Flathead,Point,2013-08-12,2013-11-05
3249,201764985,FS-1518255,FED,FS-FIRESTAT,FS,USIDPAF,Payette National Forest,0412,Payette National Forest,024,SO# 24,HRT5,THUNDER CITY,ID-PAF-013040,Thunder City,ID4497911525820130719,THUNDER CITY,,2013,200,1800,1.0,Lightning,274,1200,13263.0,G,44.97888889,-115.25805556,5.0,USFS,ID,085,085,Valley,Point,2013-07-19,2013-10-01
3250,201765026,FS-1519558,FED,FS-FIRESTAT,FS,USCALNF,Lassen National Forest,0506,Lassen National Forest,058,22,HW94,DEER,CA-TGU-6768,DEER,CA4002112187220130823,DEER,,2013,235,1450,9.0,Miscellaneous,241,2000,11429.0,G,40.03305556,-121.87555556,14.0,MISSING/NOT SPECIFIED,CA,103,103,Tehama,Point,2013-08-23,2013-08-29
3251,201765124,FS-1514955,FED,FS-FIRESTAT,FS,USCASRF,Six Rivers National Forest,0510,Six Rivers National Forest,024,58 06,HS91,BUTLER,CA-SRF-001388,Butler,CA4133312337620130731,BUTLER,FORKS COMPLEX,2013,212,2052,7.0,Arson,303,2359,22445.0,G,41.3275,-123.37916667,5.0,USFS,CA,093,093,Siskiyou,Point,2013-07-31,2013-10-30
3252,201765178,FS-1518721,FED,FS-FIRESTAT,FS,USIDPAF,Payette National Forest,0412,Payette National Forest,063,063,HX4J,HELLS CANYON,ID-PAF-013081,Hells Canyon,ID4450111717720130829,HELLS CANYON,WEISER COMPLEX,2013,241,1151,1.0,Lightning,257,1500,9062.0,G,44.50138889,-117.17722222,5.0,USFS,ID,087,087,Washington,Point,2013-08-29,2013-09-14
3253,201765293,FS-1517258,FED,FS-FIRESTAT,FS,USIDSTF,Sawtooth National Forest,0414,Sawtooth National Forest,025,002,HXM6,KELLEY,ID-STF-000423,Kelley,ID4355711510020130824,KELLEY,,2013,236,1813,1.0,Lightning,282,1000,17349.0,G,43.56083333,-115.11055556,5.0,USFS,ID,039,039,Elmore,Point,2013-08-24,2013-10-09
3254,201765365,FS-1518794,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,0117,Nezperce National Forest,076,1708-37,HV4U,LAKE,ID-NPF-000706,Lake Complex,ID4562711506620130714,LAKE,LAKE COMPLEX,2013,226,1419,1.0,Lightning,289,0830,5500.0,G,45.62722222,-115.06638889,5.0,USFS,ID,049,049,Idaho,Point,2013-08-14,2013-10-16
3255,201765504,FS-1513149,FED,FS-FIRESTAT,FS,USCORGF,Rio Grande National Forest,0209,Rio Grande National Forest,007,CO-RGF-448,HKX5,PAPOOSE,CO-RGF-000448,Papoose,CO3769910713620130605,PAPOOSE,WEST FORK COMPLEX,2013,170,2049,1.0,Lightning,304,1300,49628.0,G,37.68333333,-107.16666667,5.0,USFS,CO,053,053,Hinsdale,Point,2013-06-19,2013-10-31
3256,201765639,FS-1518733,FED,FS-FIRESTAT,FS,USIDPAF,Payette National Forest,0412,Payette National Forest,064,064,HX4J,RAFT,ID-PAF-013080,Raft,ID4460411708620130829,RAFT,WEISER COMPLEX,2013,241,1215,1.0,Lightning,257,1500,20395.0,G,44.60416667,-117.08444444,5.0,USFS,ID,087,087,Washington,Point,2013-08-29,2013-09-14
3257,201765974,FS-1514437,FED,FS-FIRESTAT,FS,USIDSCF,Salmon-Challis National Forest,0413,Salmon-Challis National Forest,015,0204,HRT7,LODGEPOLE,ID-SCF-13165,Lodgepole,ID4452811445820130720,LODGEPOLE,,2013,201,1214,1.0,Lightning,269,0959,22825.0,G,44.53333333,-114.45,5.0,USFS,ID,037,037,Custer,Point,2013-07-20,2013-09-26
3258,201766082,FS-1517170,FED,FS-FIRESTAT,FS,USNDDPF,Dakota Prairie National Grasslands,0118,Dakota Prairie Grasslands,001,130601,HD25,PAUTRE,ND-DPF-130601,PAUTRE,ND4588110254820130403,PAUTRE,,2013,93,1352,9.0,Miscellaneous,97,1930,10679.7,G,45.88138889,-102.54305556,5.0,USFS,SD,105,105,Perkins,Point,2013-04-03,2013-04-07
3259,201766111,FS-1519065,FED,FS-FIRESTAT,FS,USNVHTF,Humboldt-Toiyabe National Forest,0417,Humboldt - Toiyabe National Forest,130,P4HM7D,HM7D,CARPENTER 1,NV-HTF-500068,CARPENTER 1,NV3620411570220130701,CARPENTER 1,,2013,182,1312,1.0,Lightning,322,1800,27883.0,G,36.20361111,-115.70166667,5.0,USFS,NV,023,023,Nye,Point,2013-07-01,2013-11-18
3260,201766356,FS-1519316,FED,FS-FIRESTAT,FS,USCOSJF,San Juan National Forest,0213,San Juan National Forest,027,000232,HKX5,WEST FORK,CO-SJF-000285,West Fork Complex,CO3746210694320130605,WEST FORK COMPLEX,WEST FORK COMPLEX,2013,156,1300,1.0,Lightning,326,1200,58570.0,G,37.4625,-106.94388889,5.0,USFS,CO,079,079,Mineral,Point,2013-06-05,2013-11-22
3261,201766413,FS-1519215,FED,FS-FIRESTAT,FS,USCASTF,Stanislaus National Forest,0516,Stanislaus National Forest,027,006,HV2F,RIM,CA-STF-002857,RIM,CA3785712008620130817,RIM,,2013,229,1330,9.0,Miscellaneous,297,1800,255858.0,G,37.86055556,-120.08305556,5.0,USFS,CA,109,109,Tuolumne,Point,2013-08-17,2013-10-24
3262,201766480,FS-1520050,FED,FS-FIRESTAT,FS,USORUPF,Umpqua National Forest,0615,Umpqua National Forest,036,UPF130132,HSP8,WHISKY,OR-UPF-130132,Whiskey Complex,OR4292312275720130726,WHISKEY,WHISKY COMPLEX,2013,207,0953,1.0,Lightning,269,1710,16195.0,G,42.86083333,-122.78833333,5.0,USFS,OR,019,019,Douglas,Point,2013-07-26,2013-09-26
3263,201767512,FS-1516798,FED,FS-FIRESTAT,FS,USNVHTF,Humboldt-Toiyabe National Forest,0417,Humboldt - Toiyabe National Forest,106,531,HV53,SPRING PEAK,NV-HTF-30475,SPRING PEAK,NV3826311825020130818,SPRING PEAK,,2013,230,1051,1.0,Lightning,261,1800,14230.0,G,38.26305556,-118.85,5.0,USFS,NV,021,021,Mineral,Point,2013-08-18,2013-09-18
3264,201770032,W-664052,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HH8N,MISSISSIPPI,AK-MID-000117,Mississippi,AK6389314599320130530,MISSISSIPPI,,2013,150,0910,13.0,Missing/Undefined,0,,67338.0,G,63.8931,-145.9931,6.0,OTHER FEDERAL,AK,,,,Point,2013-05-30,
3265,201770071,W-660810,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HJC8,LIME HILLS,AK-SWS-304144,Lime Hills ,AK6145515569120130531,LIME HILLS,,2013,151,2018,1.0,Lightning,239,1059,201808.2,G,61.45,-155.68,7.0,STATE,AK,,,,Point,2013-05-31,2013-08-27
3266,201770092,W-660772,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HK6V,MOORE CREEK,AK-SWS-304140,Moore Creek ,AK6245215694220130612,UNNAMED,,2013,151,1534,1.0,Lightning,239,1058,157747.3,G,62.53,-156.77,7.0,STATE,AK,,,,Point,2013-05-31,2013-08-27
3267,201770094,W-661525,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HK6Z,KRISTIN CREEK,AK-SWS-304275,Kristin Creek,AK6104215418920130618,KRISTIN CREEK,,2013,169,2144,1.0,Lightning,204,1725,16746.8,G,61.03,-154.18,3.0,NPS,AK,,,,Point,2013-06-18,2013-07-23
3268,201770099,W-664056,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HK8H,STUART CREEK 2,AK-MID-000280,Stuart Creek #2,AK6470014646720130619,STUART CREEK #2,,2013,170,1352,7.0,Arson,0,,87154.4,G,64.68,-146.58,1.0,BLM,AK,,,,Point,2013-06-19,
3269,201770100,W-658327,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HK9W,SHAKTOOLIK RIVER,AK-GAD-000292,Shaktoolik RIver,AK6412116029820130620,SHAKTOOLIK RIVER,,2013,171,1135,1.0,Lightning,213,1715,11699.5,G,64.1211,-160.2978,1.0,BLM,AK,,,,Point,2013-06-20,2013-08-01
3270,201770109,W-656098,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HL07,DEAD FISH LAKE,AK-TAD-000376,Dead Fish Lake,AK6409815158720130624,DEAD FISH LAKE,,2013,175,1408,1.0,Lightning,247,1653,6106.7,G,64.09783,-151.58717,1.0,BLM,AK,,,,Point,2013-06-24,2013-09-04
3271,201770111,W-656099,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HL1B,LITTLE MUD,AK-TAD-00377,Little Mud,AK6461615416920130624,LITTLE MUD,,2013,175,1514,1.0,Lightning,274,0800,25973.8,G,64.6161,-154.1692,4.0,FWS,AK,,,,Point,2013-06-24,2013-10-01
3272,201770128,W-657572,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HL3W,SANDLESS LAKE,AK-TAD-000394,Sandless Lake,AK6398915063220130625,SANDLESS LAKE,,2013,176,1730,1.0,Lightning,274,0800,62318.4,G,63.9889,-150.6322,3.0,NPS,AK,,,,Point,2013-06-25,2013-10-01
3273,201770141,W-657537,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HL5V,TOKLAT RIVER EAST,AK-TAD-000429,Toklat River East,AK6369315014320130626,TOKLAT RIVER EAST,,2013,177,2117,1.0,Lightning,247,1445,33279.0,G,63.6928,-150.1433,3.0,NPS,AK,,,,Point,2013-06-26,2013-09-04
3274,201770163,W-658295,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HLC1,BEAR CREEK,AK-GAD-000303,Bear Creek,AK6372515966920130620,RIDGE TOP,,2013,171,1700,1.0,Lightning,203,1549,13179.8,G,63.6967,-159.5883,1.0,BLM,AK,,,,Point,2013-06-20,2013-07-22
3275,201770166,W-657534,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HLC6,OLD WOMAN RIVER,AK-GAD-000305,Old Women River,AK6375615978220130620,OLD WOMEN RIVER,,2013,171,1700,1.0,Lightning,177,1448,5121.8,G,63.7556,-159.7817,1.0,BLM,AK,,,,Point,2013-06-20,2013-06-26
3276,201770171,W-656171,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HLD1,NATION RIVER,AK-UYD-000310,Nation River,AK6539814152220130620,NATION RIVER,,2013,171,1936,1.0,Lightning,252,1015,11311.3,G,65.3978,-141.5389,9.0,TRIBAL,AK,,,,Point,2013-06-20,2013-09-09
3277,201770174,W-655945,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HLD5,RAY RIVER 2,AK-TAD-000315,Ray River 2,AK6608315081920130620,RAY RIVER 2,,2013,171,2005,1.0,Lightning,274,0800,22835.7,G,66.0828,-150.8192,1.0,BLM,AK,,,,Point,2013-06-20,2013-10-01
3278,201770189,W-655949,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HLF5,PROSPECT CREEK,AK-TAD-000332,Prospect Creek,AK6680915094620130620,PROSPECT CREEK,,2013,171,2030,1.0,Lightning,274,0800,64078.4,G,66.8089,-150.9464,1.0,BLM,AK,,,,Point,2013-06-20,2013-10-01
3279,201770196,W-656093,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HLL4,SULATNA RIVER,AK-TAD-000342,Sulatna River,AK6426615431620130621,SULATNA RIVER,,2013,172,1623,1.0,Lightning,249,1430,48187.6,G,64.2664,-154.3161,1.0,BLM,AK,,,,Point,2013-06-21,2013-09-06
3280,201770202,W-656094,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HLM4,SIRUK CREEK,AK-TAD-000348,Siruk Creek,AK6674615365020130621,SIRUK CREEK,,2013,172,2054,1.0,Lightning,207,1655,20362.7,G,66.7408,-153.65,7.0,STATE,AK,,,,Point,2013-06-21,2013-07-26
3281,201770212,W-656096,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HLT1,MOVING RIVER,AK-TAD-000359,Moving River,AK6390815136820130622,MOVING RIVER,,2013,173,1832,1.0,Lightning,247,1545,34175.6,G,63.9081,-151.3675,3.0,NPS,AK,,,,Point,2013-06-22,2013-09-04
3282,201770213,W-656097,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HLT2,BEAVER LOG LAKES,AK-TAD-000360,Beaver Log Lakes,AK6393915220320130622,BEAVER LOG LAKES,,2013,173,1848,1.0,Lightning,274,0800,64416.1,G,63.93867,-152.2025,1.0,BLM,AK,,,,Point,2013-06-22,2013-10-01
3283,201770217,W-656173,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HLZ3,CHANDALAR,AK-UYD-000370,Chandalar,AK6703814733320130623,CHANDALAR,,2013,174,1749,1.0,Lightning,247,1600,15528.3,G,67.0375,-147.3331,4.0,FWS,AK,,,,Point,2013-06-23,2013-09-04
3284,201770223,W-656178,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HM3U,DISCOVERY CREEK,AK-UYD-000495,DISCOVERY CREEK,AK6596714568320130701,DISCOVERY CREEK,,2013,182,1958,1.0,Lightning,247,1600,13473.8,G,65.9669,-145.6775,4.0,FWS,AK,,,,Point,2013-07-01,2013-09-04
3285,201770231,W-656176,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HMD7,NORTH PORCUPINE,AK-UYD-000469,North Porcupine,AK6718714209320130629,NORTH PORCUPINE,,2013,180,0900,1.0,Lightning,252,1015,23355.5,G,67.1869,-142.0931,4.0,FWS,AK,,,,Point,2013-06-29,2013-09-09
3286,201770240,W-656107,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HN86,CASTLE ROCKS,AK-TAD-000518,Castle Rock,AK6347715210120130706,CASTLE ROCK,,2013,187,1330,1.0,Lightning,247,1615,12934.4,G,63.467781,-152.101669,3.0,NPS,AK,,,,Point,2013-07-06,2013-09-04
3287,201770243,W-656181,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HNF9,BIRCH CREEK,AK-UYD-000506,Birch Creek,AK6537814429420130703,BIRCH CREEK,,2013,184,1918,1.0,Lightning,261,1036,24923.5,G,65.3778,-144.2944,1.0,BLM,AK,,,,Point,2013-07-03,2013-09-18
3288,201770320,W-660597,FED,DOI-WFMI,BLM,USAKASO,Alaska State Office,AKAFS,Alaska Fire Service,,,HVZ0,NIKUBUMA LAKE,,,AK6015015550020130619,NIKUBUMA LAKE,,2013,170,0922,1.0,Lightning,194,1431,12852.9,G,60.15,-155.5,7.0,STATE,AK,,,,Point,2013-06-19,2013-07-13
3289,201770361,W-665091,FED,DOI-WFMI,NPS,USAKWSP,Wrangell-St. Elias National Park & Preserve,AKWSP,WRANGELL-ST ELIAS NATL PARK & PRESERVE,145,,HJD1,CHISANA RIVER,AK-TAS-313145,Chisana River,AK6251014141420130531,CHISANA RIVER,,2013,151,2134,1.0,Lightning,296,0857,46637.5,G,62.51033,-141.414,4.0,FWS,AK,,,,Point,2013-05-31,2013-10-23
3290,201770520,W-655530,FED,DOI-WFMI,BLM,USAZCRD,Colorado River District,AZCRD,Colorado River District,,,HMG9,DEAN PEAK,AZ-CRD-130580,Dean Peak,AZ3511911386220130629,DEAN PEAK,,2013,180,1537,1.0,Lightning,203,2000,5413.0,G,35.1194,-113.8617,1.0,BLM,AZ,Mohave,015,Mohave,Point,2013-06-29,2013-07-22
3291,201771286,W-663440,FED,DOI-WFMI,BIA,USAZSCA,San Carlos Agency,AZSCA,San Carlos Agency,59,,HJ22,FOURMILE,AZ-SCA-000059,Fourmile,AZ3328610958720130607,FOURMILE,,2013,158,1449,9.0,Miscellaneous,175,1800,14255.0,G,33.31631,-109.7965,2.0,BIA,AZ,,,,Point,2013-06-07,2013-06-24
3292,201771297,W-659721,FED,DOI-WFMI,BIA,USAZSCA,San Carlos Agency,AZSCA,San Carlos Agency,72,,HK2E,CREEK,AZ-SCA-0072,Creek,AZ3339910989520130616,CREEK,,2013,167,0956,1.0,Lightning,182,1700,18076.0,G,33.35958,-109.83414,2.0,BIA,AZ,,,,Point,2013-06-16,2013-07-01
3293,201771385,W-663357,FED,DOI-WFMI,BIA,USAZTCA,Truxton Canyon Agency,AZTCA,Truxton Canyon Agency,22,,HM39,BEAVER,AZ-TCA--130022,BEAVER ,AZ3596311382420130701,BEAVER,,2013,183,1744,1.0,Lightning,196,1630,5803.0,G,35.9478,-113.8986,2.0,BIA,AZ,,,,Point,2013-07-02,2013-07-15
3294,201771501,W-657577,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,,,HN9A,CHARIOT,CA-MVU-014084,Chariot ,CA3305611654820130706,CHARIOT,,2013,187,1256,9.0,Miscellaneous,196,1353,7056.0,G,32.966662,-116.45733,1.0,BLM,CA,San Diego,073,San Diego,Point,2013-07-06,2013-07-15
3295,201771508,W-657115,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,,,HQ0T,MOUNTAIN,CA-BDF-10080,Mountain,CA3370511672620130715,MOUNTAIN,,2013,196,1346,2.0,Equipment Use,329,1200,27531.0,G,33.70703,-116.72789,8.0,PRIVATE,CA,Riverside,065,Riverside,Point,2013-07-15,2013-11-25
3296,201771519,W-658650,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,,,HT8N,SILVER,CA-RRU-079781,SILVER,CA3391811691120130807,SILVER,,2013,219,1405,13.0,Missing/Undefined,233,1800,20292.0,G,33.85728,-116.90633,1.0,BLM,CA,Riverside,065,Riverside,Point,2013-08-07,2013-08-21
3297,201772186,W-661066,FED,DOI-WFMI,BLM,USCANOD,Northern California District,CANOD,NorCal Region,,,HY4Z,CLOVER,CA-SHU-008265,Clover,CA4033512251120130909,CLOVER,,2013,252,1230,9.0,Miscellaneous,258,0800,8056.0,G,40.4919,-122.4994,1.0,BLM,CA,Shasta,089,Shasta,Point,2013-09-09,2013-09-15
